VelocityPressure Property,1,,,The velocity pressure of the pipe. Units: (kg/(ft·s²))
ControlPoints Property,1,,,The control points of the Hermite spline.
Filled enumeration member,1,,,
FlangeFillet Property,1,,,Flange Fillet - fillet radius at the flange end.
ROOF_SLOPE enumeration member,1,,,
IsFromLocalPath Method,1,,,Checks whether the Revit link uses a local path; such as a hard drive.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
STRUCTURAL_ATTACHMENT_TOP_DISTANCE enumeration member,1,,,
OST_BeamAnalytical enumeration member,1,,,
FilterStringContains Class,1,,,Tests whether string values from the document contain a certain string.
Opening Class,1,,,An opening in an Autodesk Revit project or family document.
Equality Operator,1,,,Compares two FailureDefinitionId instances.
FoldLength Property,1,,,Fold segment length.
UST_BTU_PER_H_CU_FT enumeration member,1,,,
ReinforcementAbbreviationTag Constructor,1,,,Constructs a new ReinforcementAbbreviationTag.
Reset Method,1,,,Resets the iterator to the initial state.
GetCurveLoop Method,1,,,Gets the CurveLoop representing the base profile curve loop of the roof or floor slab
Dispose Method,1,,,Releases all resources used by the ValueParsingOptions
OST_DoorTags enumeration member,1,,,
StructuralSectionIParallelFlange Properties,1,,,Distance from centroid to the left extremites along horizontal axis.
RBS_PROJECT_LOCATION_PARAM enumeration member,1,,,
FunctionId Property,1,,,The information of the function throwing the exception.
BuiltInFailures.ViewFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
ApplyAnimationClock Method,1,,,Applies an animation to a specified dependency property on this element. Any existing animations are stopped and replaced with the new animation.
StandardHookBendDiameterTooLarge Property,1,,,Rebar Standard Hook Bend Diameter is too large.
DividedPathLayoutStepFailed Property,1,,,Layout algorithm failed.
TextLabelType Property,1,,,Type of deformed shape text visualization.
AreaLoadTypeSet Class,1,,,A set that contains areaload types.
Dispose Method,1,,,Releases all resources used by the BuildingEnvelopeAnalyzerOptions
BarsNotTouching enumeration member,1,,,
FBX_LIGHT_EFFICACY enumeration member,1,,,
UISaveAsOptions Class,1,,,This class contains UI options available for saving a document to disk with a new filename.
NegativeU enumeration member,1,,,
UST_INCH_DOUBLE_QUOTE enumeration member,1,,,
ReverseIterator Method,1,,,Retrieve a backward moving iterator to the array.
Tanks enumeration member,1,,,
GetRules Method,1,,,Returns the rules of this filter; in the order in which they are applied.
MoveParameterDownOrder Method,1,,,Moves given paramerer Down in the current order.
ReferenceIntersector Properties,1,,,Determines if references inside Revit Links should be found.
LinkElementId Properties,1,,,The id of the element in the host; or invalidElementId if there is a link.
UserModifiable Property,1,,,Indicates whether the interactive user can modify the value of this parameter.
GetElementCount Method,1,,,Gets the number of elements in your current filter.
GeomCombinationSet Properties,1,,,Test to see if the set is empty.
ViewShapeBuilder Constructor (DirectShapeTargetViewType),1,,,A constructor for an ViewShapeBuilder object that takes a view type. It will infer the view normal from view type. View normal and view type are used to validate the geometry to be stored as a view-specific shape representation of a DirectShape object.
CreateNURBSSurface Method (Int32; Int32; IList(Double); IList(Double); IList(XYZ); Boolean; BoundingBoxUV),1,,,Construct BRepBuilderSurfaceGeometry based on NURBS surface data; where the weights are not supplied. In this case; the NURBS surface will be a piecewise polynomial surface.
GetDBServerId Method,1,,,Returns the Id of the corresponding DB server for which this server provides an optional UI.
CantCopyElemsToInplaceFam Property,1,,,Can't copy element(s) to In Place family.
MarkerSize Property,1,,,Size of marker.
WireConduitTypeSetIterator Class,1,,,An iterator to a conduit type set.
ElementFilter Members,1,,,Releases all resources used by the ElementFilter
SymtemColorFillLegendNotAllowed Property,1,,,[Category name] Color Fill Legend can only be placed in a Floor Plan View.
AddIns enumeration member,1,,,
OnStartup Method,1,,,Implement this method to execute some tasks when Autodesk Revit starts.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
GetEntity Method,1,,,Returns the entity set by UI server. or an invalid entity otherwise.
PrintParameters Property,1,,,Returns the Parameters of Print Setup.
Intersect Method (Face),1,,,Calculates the intersection of the specified face with this face and returns the intersection results.
WallUtils Methods,1,,,Allows the wall's end to join to other walls. If that end is near other walls it will become joined as a result.
Move Method,1,,,Move the element within the project by a specified vector.
StructuralSettings Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
FamilyOrthogonal enumeration member,1,,,
NoLoopsError Property,1,,,Sketch is empty.
OST_PipeCurvesDrop enumeration member,1,,,
PointLightShape Members,1,,,Creates a point light shape object.
TriangulationInterfaceForTriangulatedShellComponent Class,1,,,This class is used to call FacetingUtils::convertTrianglesToQuads with a triangulation defined by a TriangulatedShellComponent.
DUT_HORSEPOWER enumeration member,1,,,
WallAMLostAdjustmentReference Property,1,,,Wall Analytical Model has lost its adjustment reference.
TemperatureRatingType Properties,1,,,The id of the assembly instance to which the element belongs.
STAIRS_TOP_LEVEL enumeration member,1,,,
UIDocument Methods,1,,,Verifies that the user can be prompted to place the input element type on the current active view.
DockablePaneId Members,1,,,Creates a new DockablePaneId instance.
Create Method,1,,,Creates a new empty fluid type and adds it to the document.
WallSide Enumeration,1,,,Represents the possible sides of a wall where a sweep or reveal may be attached.
HideCategory enumeration member,1,,,
ZONE_PHASE enumeration member,1,,,
RebarShapeParameters Members,1,,,Releases all resources used by the RebarShapeParameters
SpacingRule Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
VIEW_GRAPH_SCHED_LOCATIONS_HIGH enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
StructuralType Property,1,,,Provides the primary structural type of the instance; such as beam or column etc.
Bottom Property,1,,,The y-coordinate of the bottom-right corner of the rectangle.
GetCategories Method,1,,,Gets the categories admitted by this filter.
DECAL_LOCK_PROPORTIONS enumeration member,1,,,
SECTION_SHOW_IN_ONE_VIEW_ONLY enumeration member,1,,,
Mode Property,1,,,Journaling mode.
Insert Method,1,,,Insert the specified DistributionSys type into the set.
TransmittedModelException Methods,1,,,Determines whether the specified Object is equal to the current Object.
ElementType Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
OST_FabricAreaTags enumeration member,1,,,
RebarBarType Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
RollBack Method,1,,,Rolls back all changes made to the model during the transaction.
LineSegment Properties,1,,,Parameter associated with the end point.
RBS_ELEC_LOADSUMMARY_DEMAND_LOAD_PARAM enumeration member,1,,,
Size Property,1,,,Returns the number of objects that are in the array.
CannotImportFile Property,1,,,Can't import file.
PartNotFoundInRoutingPreferenceError Property,1,,,%1s is not found. Please review the routing preference of %2s.
OST_CurtaSystemTags enumeration member,1,,,
OST_FloorTags enumeration member,1,,,
GetInformationLink Method,1,,,The method that Revit will invoke to obtain a URL address which provides more information about the server.
Uniform enumeration member,1,,,
OST_StructuralFramingLocationLine enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
kUseActualLoad enumeration member,1,,,
OST_HiddenStructuralConnectionLines enumeration member,1,,,
NoProfileForRail Property,1,,,Must specify Profiles for every Rail.
PastePartsWithInvalidService Property,1,,,Parts were not pasted because fabrication configuration is not available or service is not valid in the type properties for the system.
Triangle Property,1,,,Retrieves a specific triangle.
SetLayoutAsMaximumSpacing Method,1,,,Sets the Layout Rule property of rebar set to MaximumSpacing
GetDescriptionText Method,1,,,Retrieves the description of the failure.
BoundingBoxContainsPointFilter Constructor (XYZ; Boolean),1,,,Constructs a new instance of a filter to match elements with a bounding box that contains the given point; with the option to invert the filter and match all elements with a bounding box that do not contain the given point.
ALLOW_AUTO_EMBED enumeration member,1,,,
MULTI_REFERENCE_ANNOTATION_SHOW_DIMENSION_TEXT enumeration member,1,,,
StructuralMaterial enumeration member,1,,,
FloorTypeSetIterator Members,1,,,For Internal Use Only.
GutterTypeSet Members,1,,,Initializes a new instance of the GutterTypeSet class
PROFILE_PARAM_ALONG_PATH enumeration member,1,,,
REBAR_ELEM_LENGTH enumeration member,1,,,
DisplayingOptionsDialogEventArgs Properties,1,,,Indicates whether an event may be cancelled by an event delegate.
Create Method,1,,,Creates a new flexible duct into the document; using a point array and flexible duct type.
CannotDrawFilledRegionError Property,1,,,Can't draw [Filled Region Name].
Size Property,1,,,Returns the number of areaload types that are in the set.
GetNumberingSchema Method,1,,,Returns an instance of the specified Numbering Schema in the given document.
kCorridorOrTransition enumeration member,1,,,
AddLeader Method,1,,,Add a leader for the current TextNote object and return the new leader.
CitySetIterator Class,1,,,An iterator to a city set.
SetPointCloudScanOverrideSettings Method (ElementId; PointCloudOverrideSettings),1,,,Assigns scan override settings to the whole PointCloudInstance element.
CannotDuplicateInOptionWarn Property,1,,,Elements can't be duplicated in a secondary Option
GenericWarning Property,1,,,A generic error has occurred.
LineLoadTypeSet Properties,1,,,Test to see if the set is empty.
ViewTypeWalkthrough enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
FABRICATION_PART_DOUBLEWALL_MATERIAL_THICKNESS enumeration member,1,,,
IsPipingEnabled Property,1,,,Checks whether or not the piping discipline is enabled; and enable or disable it.
SortPoints Method,1,,,Order a set of ReferencePoints in the same way Revit doeswhen creating a curve from points.
RectangleLightShape Constructor,1,,,Creates a rectangle light shape object with 4.0' emit length and a 2.0' emit width.
GetOrCreateDefaultRebarShape Method,1,,,Creates a new RebarShape object with a default name or returns existing one which fulfills Path Reinforcement bending data requirements.
ExportDGNSettings Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
STRUCTURAL_SECTION_NAME_KEY enumeration member,1,,,
FABRICATION_MATERIAL_ABBREVIATION enumeration member,1,,,
CurvesOverlap Property,1,,,Highlighted lines overlap. Lines may not form closed loops.
HANDRAIL_SUPPORTS_LAYOUT_PARAM enumeration member,1,,,
ApplicationClosing Event,1,,,Subscribe to the ApplicationClosing event to be notified when the Revit application is just about to be closed.
SeperatePhaseLoadsPerCircuit enumeration member,1,,,
ISO_A0 enumeration member,1,,,
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
BuiltInFailures.SiteFailures Class,1,,,Failures about Site.
Clear Method,1,,,Removes every item from the array; rendering it empty.
ImposedChange enumeration member,1,,,
STRUCTURAL_FLOOR_CORE_THICKNESS enumeration member,1,,,
DetailLevel Property,1,,,The detail level for the geometry extracted with these options.
SharedParameterApplicableRule Constructor,1,,,Constructs an instance of SharedParameterApplicableRule.
VIEW_GRAPH_SCHED_UNITS_FORMAT enumeration member,1,,,
HVACSlope enumeration member,1,,,
BuiltInFailures.KeynoteTagFailures Class,1,,,Failures related to keynote tags.
STAIRS_ATTR_NUM_MID_STRINGERS enumeration member,1,,,
GetName Method,1,,,Implement this method to return the name of the server.
CutByCover enumeration member,1,,,
GetLeaders Method,1,,,Returns a collection of leaders currently attached to the text note.
GetReferenceInformation Method,1,,,Returns a copy of an object containing previously-stored reference or lookup information about the specific resource provided by the server.
SetApproximationDeviation Method,1,,,Adjusts the amount by which approximation is made.
ExportLayerTable Members,1,,,Constructs a new ExportLayerTable with default values.
Curve Property,1,,,Get the curve that is formed by the element that defines the edge of this area.
CreateSimpleCompoundStructure Method,1,,,Creates a non-vertically compound structure comprised of parallel layers.
lockedToTruss Property,1,,,Whether the member is locked to the host truss.
StructuralSectionISplitParallelFlange Class,1,,,Defines parameters for I-split Parallel Flange structural section.
BuiltInFailures.PartMakerMethodForFamilyInstanceFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
FileExportingEventArgs Methods,1,,,When the event is cancellable; may call the Cancel() method to cancel it.
MoveNext Method,1,,,Increments the iterator to the next item.
STRUCTURAL_SECTION_ISHAPE_BOLT_SPACING_TWO_ROWS enumeration member,1,,,
IDuctFittingAndAccessoryPressureDropUIServer Members,1,,,Returns the Id of the corresponding DB server for which this server provides an optional UI.
UST_PER_MILLE_SIGN enumeration member,1,,,
AnnotationSymbol Properties,1,,,The AnnotationSymbol style of this AnnotationSymbol.
SymbolGeometry Property,1,,,The geometric representation of the symbol which generates this instance.
NewFlexDuct Method (Connector; Connector; FlexDuctType),1,,,Adds a new flexible duct into the document; using two connector; and duct type.
ReferenceArrayArray Properties,1,,,Test to see if the array is empty.
AssetPropertyTime Class,1,,,Represents a property of DateTime value.
FlexPipeType Class,1,,,A flex pipe type in the Autodesk Revit MEP product.
OST_IsolatedFoundationAnalytical enumeration member,1,,,
FloorType Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
Hour enumeration member,1,,,
PLAN_VIEW_NORTH enumeration member,1,,,
R2013 enumeration member,1,,,
ProblemWithPowerLoadWarn Property,1,,,[Room]'s power load is too high. This may be caused by an incorrect density value and must be corrected before this space can be included in the load calculations.
IsSavedInCurrentVersion Property,1,,,Checks if the file is saved in the current version.
Multiply Operator (Double; XYZ),1,,,Multiplies the specified number and the specified vector.
IsPerspective Property,1,,,Identifies whether the projection is orthographic or perspective
RBS_ELEC_PANEL_MAINSTYPE_PARAM enumeration member,1,,,
RollBack Method,1,,,Rolls back the transaction group; which effectively undoes all transactions committed inside the group.
DIVIDED_SURFACE_RULE_2_SUSPENSION enumeration member,1,,,
RBS_PARALLELCONDUITS_VERTICAL_OFFSET_VALUE enumeration member,1,,,
BuiltInFailures.FilledRegionFailures Class,1,,,Failures about FilledRegion.
Start Method (ElementId),1,,,Starts an stairs edit mode for an existing Stairs element
GENERIC_WIDTH enumeration member,1,,,
AddField Method (ScheduleFieldType),1,,,Adds a regular field at the end of the list.
BuiltInFailures.MEPCalculationFailures Properties,1,,,Duct Fitting/Accessory Pressure Drop Calculator Not Available: [Calculator Name]
ROOM_CALCULATED_SUPPLY_AIRFLOW_PER_AREA_PARAM enumeration member,1,,,
GetTargetElementIds Method,1,,,Gets the set of ElementIds to test from in intersection testing.
Rectangular enumeration member,1,,,
AddToDocument Method,1,,,Adds a property set from a library to the document. The property set will be available for use even if the library is unloaded.
COLOR_FILL_FILTERED_PARAM enumeration member,1,,,
DirectionOrigin Property,1,,,The Origin Point of the Major Direction of the Fabric Area.
REBAR_SHAPE_PARAM_START_HOOK_TAN_LEN enumeration member,1,,,
Released enumeration member,1,,,
Operation Property,1,,,The operation associated with this event
HostObjectUtils Methods,1,,,Returns the bottom faces for this host object.
RoofTypeSet Constructor,1,,,Initializes a new instance of the RoofTypeSet class
CURVE_IS_DETAIL enumeration member,1,,,
NumberOutOfRange enumeration member,1,,,
MaterialSetIterator Class,1,,,An iterator to a material set.
WALL_SWEEP_WALL_SUBCATEGORY_ID enumeration member,1,,,
Security enumeration member,1,,,
RBS_PIPE_INSULATION_THICKNESS enumeration member,1,,,
TriOrQuadFacet Methods,1,,,Determines whether the specified Object is equal to the current Object.
Options enumeration member,1,,,
MODEL_OR_SYMBOLIC enumeration member,1,,,
EquipmentSwitch enumeration member,1,,,
RoofBase Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
CircularDependencySketch Property,1,,,Constraints in sketches of highlighted elements cause a circular chain of references.
GetBlue Method,1,,,get blue
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
DetailEllipse Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
Size Property,1,,,Returns the number of objects that are in the set.
Current Property,1,,,Gets the item at the current position of the iterator.
CurtainGridSetIterator Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
ReverseIterator Method,1,,,Retrieve a backward moving iterator to the set.
FilledRegion enumeration member,1,,,
STRUCTURAL_ANALYTICAL_PROJECT_MEMBER_PLANE enumeration member,1,,,
GetBeamIds Method,1,,,Gets all the beams of the BeamSystem.
GetLocalCoordinateSystem Method (XYZ),1,,,Gets the local coordinate system (LCS) reflects analytical model orientation at the specified point.
ImageType Class,1,,,Represents a type containing an image. Instances of this type can be displayed in 2D views; sheets; and schedules.
VIEWER_SHEET_NUMBER enumeration member,1,,,
End0 enumeration member,1,,,
UST_EURO_SUFFIX enumeration member,1,,,
BoltDiameter Property,1,,,Maximum bolt hole diameter; in. (mm)
GetConditionImage Method,1,,,Gets the image for the specified fabrication service button condition.
End Property,1,,,The point at the end of the AnalyticalLink.
ReferenceableViewUtils Members,1,,,Changes a particular reference view (such as a reference section or reference callout) to refer to a different View.
ArcReferenceType Property,1,,,The choice of rule for measuring the diameter.
IsRebarInSection Method,1,,,Identifies if this Rebar is shown as a cross-section in the given view.
MaxColor Property,1,,,Color assigned to the maximum value.
InvalidSketchForRoofsoffit Property,1,,,Roof Soffit sketch is invalid.
IsCentral Property,1,,,Checks if the file is workshared and Central.
Revit enumeration member,1,,,
RBS_DUCT_BOTTOM_ELEVATION enumeration member,1,,,
PassesFilter Method,1,,,Applies the filter to a given element.
HVACFriction enumeration member,1,,,
Point Property,1,,,Location on the sheet where the ScheduleInstance is placed (in sheet coordinates).
ExerciseCenter enumeration member,1,,,
NewElementTypeId Property,1,,,The id of the newly duplicated ElementType.
CheckRangeOfSkylightWidth Method,1,,,Checks that the skylight width is greater than or equal to eight inches.
Number Property,1,,,Get or Set the Project Number of the Project Information.
RotateElements Method,1,,,Rotates a set of elements about the given axis and angle.
OST_CableTrayFittingCenterLine enumeration member,1,,,
COUPLER_MAIN_ENGAGEMENT enumeration member,1,,,
CouplerTypeInvalid Property,1,,,This coupler type does not fit on the selected bar(s). Post error to delete the coupler.
Dispose Method,1,,,Releases all resources used by the ScheduleDefinition
UST_USTONNES_FORCE_TONSF enumeration member,1,,,
PipingSystem Members,1,,,Add elements into the system and connect them with the system using given connectors.
AssetPropertyFloatArray Methods,1,,,Determines whether the specified Object is equal to the current Object.
Angle Property,1,,,Angle from True North
NoElementsAddedtoNewAssembly Property,1,,,No elements were added to the assembly. No assembly will be created.
DocumentEntryPoint Events,1,,,Subscribe to the DocumentClosing event to be notified when Revit is just about to close a document.
UST_LBF_DASH_FT enumeration member,1,,,
OpenLoop Property,1,,,Lines must be in closed loops. The highlighted lines are open on one end.
DuplicateConstruction Method,1,,,Create a new construction for Space constructions.
ENERGY_ANALYSIS_SHADE_DEPTH enumeration member,1,,,
DuplicateFamilyParameterNameWithSharedParameter Property,1,,,Parameter '[Parameter]' has the same name with an existing shared parameter.
Size Property,1,,,Returns the number of bindings that are in the map.
AddOverride Method (ElementId; Int32),1,,,Adds an override for the given parameter as its value will be displayed for the Rebar Container element.
HeatingSetPoint Property,1,,,Get or set the Heating Set Point of the Zone.
ApplicationEntryPoint Class,1,,,For Revit Macros use only.
Clear Method,1,,,Resets the field to its default value.
EdgeArrayArrayIterator Methods,1,,,Causes the object to release immediately any resources it may be utilizing.
FillPattern Constructor (String; FillPatternTarget; FillPatternHostOrientation; Double; Double; Double),1,,,Creates a simple crosshatch fill pattern based on the given name; angle; spacing; FillPatternTarget and FillPatternHostOrientation.
Create Method (Document; String; DXFExportOptions),1,,,Create a DWG export settings with default values.
AnalysisDisplayMarkersAndTextSettings Methods,1,,,Determines whether the specified Object is equal to the current Object.
FBXExportOptions Class,1,,,3D-Studio Max (FBX) Export options.
DuctSizes Class,1,,,Class RbsDuctSizes being used to store the duct sizes
IsTextTypeIdValid Method,1,,,Verify if text type id is valid.
kUserDefined enumeration member,1,,,
AdditionalOffset Property,1,,,Additional offset
RetainingWall enumeration member,1,,,
Reset Method,1,,,Bring the iterator back to the start of the array.
AudienceOrSeatingAreaAuditorium enumeration member,1,,,
Reset Method,1,,,Bring the iterator back to the start of the set.
Transparency Property,1,,,The current transparency level to be applied to the current color.
RegisterService Method (ISingleServerService; ExternalServiceOptions),1,,,A method to register a single-server service.
TableCellCombinedParameterData Class,1,,,The TableCellCombinedParameterData stores the data for combined parameters
PickObject Method (ObjectType; ISelectionFilter; String),1,,,Prompts the user to select one object which passes a custom filter while showing a custom status prompt string.
EndCapCondition Enumeration,1,,,Used by CompoundStructure to describe which shell layers participate in end wrapping.
RebarShapeSegment Members,1,,,Releases all resources used by the RebarShapeSegment
Product Property,1,,,The product type for the current session of Revit.
GetEnumerator Method,1,,,Retrieve a forward moving iterator to the array.
FabricationRodsDisconnectedWarning Property,1,,,The hanger rod was disconnected because there is no structural component above.
WALL_SWEEP_OFFSET_PARAM enumeration member,1,,,
Hub Methods,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
ReynoldsNumber Property,1,,,The reynolds number of the duct.
BuiltInFailures.ImageFailures Members,1,,,Provides a container of all Revit built-in FailureDefinitionId instances.
NewRevolveForms Method,1,,,Create new Form elements by revolve operation; and add them into the Autodesk Revit family document.
Axis Property,1,,,Axis of the surface.
Justification Property,1,,,Identifies the type of justification to apply to this ColumnAttachment.
VIEW_NAME enumeration member,1,,,
LengthPerArea Property,1,,,Gets length of all lines that placed on unit area.
Ordered enumeration member,1,,,
CreateLogicalOfType Method,1,,,Creates a logical data object of the specified type.
IFCRange Class,1,,,Typically for IFC export; this represents the lower and upper elevations for split wall and column geometry.
Reset Method,1,,,Bring the iterator back to the start of the set.
ReferenceIntersector Constructor,1,,,Constructs a ReferenceIntersector which is set to return intersections from all elements and representing all reference target types.
IsValidObject Property,1,,,Specifies whether the .NET object represents a valid Revit entity.
SlabEdgeTypeSet Class,1,,,A set that contains slab edge types.
GetAssociatedFamilyParameter Method,1,,,Gets the associated family parameter of an element parameter.
Create Method (Plane; Double; Double; Double),1,,,Creates a new geometric arc object based on plane; radius; and angles.
OST_Curtain_Systems enumeration member,1,,,
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the set.
SomeMembersNotRestored Property,1,,,Revit was not able to restore all of the requested group members. The members may depend on elements that are still excluded.
ModuleSettings Constructor,1,,,Constructs a new module settings.
OST_SectionHeadWideLines enumeration member,1,,,
ViewSheet Class,1,,,Class for ViewSheet
Create Method (Document; ModelPath; RevitLinkOptions),1,,,Creates a new Revit link type and loads the linked document.
FocusGained Property,1,,,True if the pane is being activated; false if it is being inactivated.
Create Method,1,,,Creates a new geometric arc object based on three points.
RBS_PARALLELPIPES_VERTICAL_NUMBER enumeration member,1,,,
UT_Mass enumeration member,1,,,
GeometryObjectArrayIterator Members,1,,,For Internal Use Only.
Parameter Property,1,,,Retrieves a parameter from the element given an identifier.
StructuralSectionLAngle Methods,1,,,Determines whether the specified Object is equal to the current Object.
Diameter Property,1,,,The diameter of the segment or fitting specified for the routing condition.
Dispose Method,1,,,Releases all resources used by the MultiReferenceAnnotationOptions
EyePosition Property,1,,,The eye position point
GetSelectedModelPath Method,1,,,Returns the selected file path chosen by the user.
LineProperties Property,1,,,Access to the line (pen) properties of the curve being drawn
Current Property,1,,,Retrieves the item that is the current focus of the iterator.
DUT_BRITISH_THERMAL_UNITS_PER_HOUR enumeration member,1,,,
ColumnAttachmentCutStyle Enumeration,1,,,Control the handling of columns that intersect their targets.
WorksetKind Enumeration,1,,,Indicates one of the standard kinds of workset (as available in the UI).
DoesFaceHaveEnoughLoopsAndVertices Method,1,,,Checks whether 'face' has enough loops and vertcies to be valid.
BentFabricSheetLinesOverlapOrIntersect Property,1,,,Bend profile contains an overlap or intersects segments. Cannot create a bent fabric sheet.
MEPSpaceConstruction Methods,1,,,Remove an existing construction from Space constructions.
DockablePanes.BuiltInDockablePanes Members,1,,,Provides a container of all Revit built-in DockablePaneId instances.
DistributionSysTypeSet Methods,1,,,Removes every DistributionSys type from the set; rendering it empty.
StructuralSectionRoundHSS Class,1,,,Defines parameters for pipes known as Round HSS (HollowStructuralSection).
TypeId2 Property,1,,,Type id of the second assembly member
PROJECT_REVISION_REVISION_ISSUED_BY enumeration member,1,,,
TRUSS_FAMILY_BOTTOM_CHORD_STRUCTURAL_TYPES_PARAM enumeration member,1,,,
IExportContext Methods,1,,,This method is called at the very end of the export proces; after all entities were processed (or after the process was cancelled).
SchedulableField Class,1,,,A non-calculated field eligible to be included in a schedule.
ReferenceArray Members,1,,,Initializes a new instance of the ReferenceArray class
DUT_FOOTLAMBERTS enumeration member,1,,,
GetHookTypeId Method,1,,,Get the id of the RebarHookType to be applied to the rebar.
GetCombinedParamValue Method,1,,,Returns the combined parameter text for instance view
FlatOnBottom Property,1,,,The abbreviation of the Flat On Bottom (FOB) string.
SpaceTag enumeration member,1,,,
CloseConnectedFaceSet Method,1,,,Closes the currently open connected face set.
Intersection enumeration member,1,,,
ALL_MODEL_MODEL enumeration member,1,,,
ExportUtils Members,1,,,Retrieves the GUID representing this element in DWF and IFC export.
DocumentSavedAsEventArgs Methods,1,,,Determines whether the specified Object is equal to the current Object.
FireProtectOther enumeration member,1,,,
IIFCImporterServer Interface,1,,,Interface for external servers implementing IFC import.
IExternalApplication Methods,1,,,Implement this method to execute some tasks when Autodesk Revit shuts down.
GetOpeningLoops Method,1,,,Retrieves Array of CurveLoops of Analytical Surface Opening.. Only valid openings for hide are allowed.
InitialIntensity Class,1,,,This class is the base class for calculating lighting initial intensity.
Schema Property,1,,,The Schema to which this Field belongs.
Close Method,1,,,Closes the document.
CreatePointCloudAccess Method,1,,,Implement this method to construct the IPointCloudAccess interface for the point cloud designated by the identifier. This method is called once during the creation of a PointCloudType.
UnregisterUpdater Method (UpdaterId),1,,,Removes the updater associated with the input id from the UpdaterRegistry. Also removes all triggers associated with the Updater.
PanelConnectedCurrentLabel Property,1,,,The name template for the connected current parameter on the load classification.
WallTypeSet Constructor,1,,,Initializes a new instance of the WallTypeSet class
OST_FlexDuctCurvesCenterLine enumeration member,1,,,
ForwardIterator Method,1,,,Retrieve a forward moving iterator to the array.
ComboBoxDropDownOpenedEventArgs Members,1,,,Initializes a new instance of the ComboBoxDropDownOpenedEventArgs class
NewTeeFitting Method,1,,,Add a new family instance of a tee fitting into the Autodesk Revit document;using three connectors.
TryParse Method,1,,,Parses a formatted string into a number with units if possible.
ACAObjectPreference Enumeration,1,,,An enumerated type listing possible ways to generate geometry of an ACA object Revit object parameters used to generate geometry of the exported ACA object. Revit object geometry is used to generate geometry of the exported ACA object. That may produce better geometric fidelity in some cases.
SpaceSetIterator Constructor,1,,,For Internal Use Only.
CableTray Members,1,,,Returns true if the properties CreatedPhaseId and DemolishedPhaseId can be modified for this Element.
Specified enumeration member,1,,,
ApplyCoping enumeration member,1,,,
ExternalResourceType Methods,1,,,Compares two Guid-based enum object based on their concrete class and GUID value.
Elbow Property,1,,,Retrieves and sets the Elbow point of the Leader.
BuiltInFailures.PathFailures Class,1,,,Failures about Path.
Dispose Method,1,,,Releases all resources used by the DefinitionGroups
Item Property,1,,,Gets or sets a boundary segment array at a specified index within the array.
ForbiddenForDynamicUpdateException Properties,1,,,Gets a collection of key/value pairs that provide additional user-defined information about the exception.
GetCurvesInView Method,1,,,Gets a collection of curves representing the DatumPlane element in the given view.
ELLIPSE_X_PARAM enumeration member,1,,,
OST_VolumeOfInterest enumeration member,1,,,
DuplicateNamesChanged Property,1,,,These elements' names were automatically changed to eliminate duplicates.
DisplayingOptionsDialog Event,1,,,Subscribe to the options dialog displaying event to be notified when Revit options dialog is displaying.
RemoveColumnAttachment Method,1,,,Removes any attachment of the column to the specified target.
TextOrientation Property,1,,,Indicates if the text orientation characteristic is overridden.
TopRails enumeration member,1,,,
VertexPair Methods,1,,,Determines whether the specified Object is equal to the current Object.
REIN_EST_BAR_LENGTH enumeration member,1,,,
IsEmpty Property,1,,,Test to see if the set is empty.
UST_FTH2O enumeration member,1,,,
SplitButton Properties,1,,,Gets or sets the current PushButton of the SplitButton.
ElementParameterFilter Class,1,,,A filter used to match elements by one or more parameter filter rules.
ZONE_LEVEL_ID enumeration member,1,,,
RebarConstraint Properties,1,,,Specifies whether the .NET object represents a valid Revit entity.
PLUMBING_FIXTURES_HW_CONNECTION enumeration member,1,,,
LineLightShape Constructor (LineLightShape),1,,,Creates a copy of the given line light shape
IsEmpty Property,1,,,Test to see if the array is empty.
